%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
81783.950,302.372,0.942,0.824,0.320,-0.184,-3.134,-1.449,0.642,1.359,0.541,-1.868,-2.136,-2.996,-0.223,1.879,3.592,-2.761,3.560,2.407,-0.415,-0.900,-1.009,-0.026,-0.088,-0.000,535.048,336.269
81775.888,302.370,0.942,0.920,0.399,-0.344,-3.350,-1.003,1.499,1.464,0.649,-1.453,-2.242,-2.461,0.000,0.626,3.169,-2.655,3.665,1.674,-0.104,-1.351,0.011,-0.046,-0.017,-0.000,535.048,336.269
81763.793,302.370,0.942,0.824,0.320,-0.184,-3.566,-1.672,1.177,1.150,0.757,-1.660,-2.136,-3.317,-0.558,1.566,2.746,-3.079,3.560,2.093,-0.104,-1.125,0.032,-0.065,-0.027,-0.000,535.048,336.269
81775.888,302.372,0.942,0.715,0.241,-0.184,-2.810,-2.118,1.178,1.045,0.973,-1.868,-2.456,-2.354,-0.893,0.835,3.908,-3.186,3.769,1.465,0.415,-1.013,0.011,-0.007,-0.017,0.001,535.048,336.269
81771.856,302.373,0.942,0.824,0.320,-0.344,-3.134,-1.449,0.000,1.150,0.757,-2.283,-2.563,-2.354,-0.223,0.939,2.535,-2.973,2.932,1.465,0.208,-0.900,0.043,-0.046,-0.037,-0.002,535.048,336.269
81775.888,302.370,0.942,0.824,0.320,-0.184,-3.458,-1.783,1.070,0.418,0.541,-1.660,-2.563,-2.675,-0.558,1.148,2.852,-3.504,3.455,0.942,-0.104,-0.900,0.022,-0.007,-0.007,-0.000,535.048,336.269
81775.888,302.370,0.942,0.715,0.241,-0.184,-3.566,-1.337,0.535,1.464,0.108,-2.075,-1.815,-3.103,-0.335,0.835,3.486,-3.079,3.246,1.779,-0.415,-1.351,0.032,-0.026,-0.037,0.000,535.048,336.269
81771.856,302.368,0.942,0.920,0.399,-0.184,-3.026,-1.337,0.749,1.464,0.865,-2.491,-2.349,-2.782,-1.005,0.835,3.486,-3.079,3.246,2.093,0.519,-1.576,0.011,-0.046,-0.027,-0.001,535.048,336.269
81779.919,302.373,0.942,0.824,0.320,-0.184,-3.998,-1.560,0.535,1.045,0.324,-1.453,-2.776,-2.782,-0.670,0.209,3.275,-2.973,3.246,1.465,-0.311,-0.450,0.022,-0.065,-0.017,0.001,535.048,336.269
81775.888,302.368,0.942,0.715,0.241,-0.504,-3.566,-1.226,0.642,0.209,0.541,-1.245,-1.815,-2.675,-0.670,1.252,2.852,-2.761,3.979,1.988,-0.000,-1.013,0.001,-0.046,-0.007,0.001,535.048,336.269
81775.888,302.370,0.942,0.420,0.083,-0.024,-3.350,-2.452,0.642,1.568,0.649,-1.660,-2.456,-2.568,-0.446,0.835,3.803,-3.929,3.874,1.779,0.311,-0.788,0.032,-0.007,-0.027,-0.000,535.048,336.269
81755.731,302.368,0.942,0.420,0.083,-0.184,-3.242,-1.115,0.428,1.568,1.190,-2.179,-2.136,-2.889,0.000,1.461,3.275,-2.867,2.932,2.198,0.311,-1.013,0.022,-0.026,0.003,0.000,535.048,336.269
81775.888,302.368,0.942,0.824,0.320,-0.184,-3.242,-0.892,1.070,0.941,1.298,-1.557,-2.136,-2.354,-0.558,1.670,3.592,-3.398,3.665,1.465,-0.000,-0.900,0.011,-0.046,-0.007,-0.000,535.048,336.269
81775.888,302.370,0.942,0.824,0.320,-0.184,-3.782,-1.672,1.820,1.359,0.324,-1.764,-1.922,-3.103,-0.335,1.461,3.908,-2.442,3.141,2.198,-0.933,-1.125,0.011,-0.026,-0.017,-0.001,535.048,336.269
81779.919,302.370,0.942,0.824,0.320,-0.824,-3.026,-1.449,0.856,1.673,1.190,-1.868,-2.349,-2.140,-0.781,1.461,3.486,-2.973,3.769,2.198,0.519,-1.576,0.011,-0.046,-0.017,-0.000,535.048,336.269
81775.888,302.370,0.942,0.715,0.241,-0.184,-3.350,-1.226,0.321,1.150,1.298,-1.245,-2.563,-2.461,-0.558,0.835,3.275,-3.398,3.665,1.361,-0.311,-0.675,0.032,-0.007,-0.017,-0.000,535.048,336.269
81779.919,302.367,0.942,0.824,0.320,-0.184,-4.107,-1.672,1.178,0.732,0.541,-1.349,-2.136,-2.782,-0.223,1.252,2.746,-3.186,3.560,1.884,0.000,-0.900,0.011,-0.007,-0.017,0.001,535.048,336.269
81783.950,302.370,0.942,0.715,0.241,-0.504,-3.458,-1.783,0.963,1.359,0.108,-1.557,-1.708,-2.996,-0.112,1.252,4.120,-3.610,3.665,1.884,-0.311,-0.563,0.032,-0.007,-0.027,0.000,535.048,336.269
81787.982,302.368,0.942,0.715,0.241,-0.184,-3.566,-0.669,0.642,1.464,1.298,-2.179,-2.349,-2.782,-0.112,1.357,3.486,-2.548,2.827,1.465,0.311,-1.125,0.022,-0.046,-0.037,0.000,535.048,336.269
81787.982,302.368,0.942,0.920,0.399,-0.184,-3.242,-1.226,1.178,0.836,1.081,-1.453,-2.990,-2.889,0.000,1.044,3.697,-3.186,3.455,1.361,-0.207,-0.900,0.043,-0.026,-0.027,0.000,535.048,336.269
81775.888,302.370,0.942,0.715,0.241,-0.184,-3.998,-1.115,0.856,1.255,0.649,-2.075,-1.815,-2.996,-0.446,1.461,3.592,-2.761,3.665,2.302,0.104,-1.125,0.011,-0.046,-0.058,0.000,535.048,336.269
81771.856,302.370,0.942,0.715,0.241,0.136,-3.782,-1.560,0.963,1.150,0.433,-2.594,-2.456,-2.568,-0.893,1.148,3.063,-3.398,3.141,1.465,0.311,-1.913,1.094,4.573,0.054,-0.001,535.048,336.269
81771.856,302.368,0.942,0.824,0.320,0.136,-3.998,-1.560,0.214,1.150,0.433,-2.075,-2.776,-3.317,-0.335,0.731,2.958,-3.079,3.350,1.256,-0.518,-1.013,1.073,4.535,0.054,-0.001,535.048,336.269
81771.856,302.367,0.942,0.715,0.241,-0.344,-4.323,-1.672,0.428,0.314,0.324,-2.179,-2.349,-3.317,-1.116,0.939,2.535,-3.398,3.141,1.047,-0.415,-0.900,1.073,4.535,0.044,-0.000,535.048,336.269
81779.919,302.363,0.942,0.824,0.320,0.136,-3.674,-2.898,0.535,0.836,-0.108,-1.971,-2.563,-2.782,-0.893,1.044,2.746,-4.141,3.455,1.570,-0.518,-1.463,1.084,4.554,0.044,-0.001,535.048,336.269
81779.919,302.363,0.942,0.824,0.320,-0.024,-3.566,-1.783,0.107,0.418,0.324,-2.179,-2.563,-3.531,-0.558,0.731,2.535,-3.398,2.722,1.570,-0.207,-2.251,1.032,4.554,0.054,0.000,535.048,336.269
81771.856,302.368,0.942,0.824,0.320,-0.184,-3.998,-1.783,0.535,0.627,0.216,-2.179,-3.310,-3.424,-0.558,0.417,2.958,-3.504,3.036,0.419,-0.207,-1.351,1.084,4.516,0.054,-0.001,535.048,336.269
81787.982,302.368,0.942,0.824,0.320,-0.024,-3.998,-1.783,1.070,1.150,0.000,-2.594,-2.242,-3.959,-0.893,0.626,2.535,-3.398,3.036,1.884,-0.518,-1.351,1.084,4.554,0.034,-0.001,535.048,336.269
81775.888,302.370,0.942,0.824,0.320,-0.184,-3.890,-2.452,0.642,0.105,0.433,-2.283,-2.563,-2.354,-1.005,0.522,3.169,-3.610,3.246,1.779,-0.207,-1.463,1.053,4.516,0.054,-0.001,535.048,336.269
81775.888,302.372,0.942,0.420,0.083,-0.184,-3.890,-1.672,0.000,1.255,0.216,-1.660,-2.563,-3.103,-0.223,-0.104,3.063,-3.292,3.141,1.047,0.000,-1.125,1.084,4.516,0.054,0.000,535.048,336.269
81775.888,302.370,0.942,0.920,0.399,-0.184,-3.674,-1.783,0.535,0.314,0.000,-1.660,-2.349,-2.782,-0.781,1.461,2.852,-3.186,3.455,1.151,0.000,-0.338,1.063,4.535,0.064,-0.001,535.048,336.269
81779.919,302.370,0.942,0.920,0.399,-0.024,-3.026,-1.672,0.749,1.882,0.108,-1.971,-2.456,-2.782,0.000,0.522,3.803,-3.610,3.874,1.674,-0.104,-1.238,1.063,4.477,0.044,-0.000,535.048,336.269
81779.919,302.370,0.942,0.920,0.399,0.136,-3.134,-1.115,0.642,1.568,1.406,-2.801,-2.029,-2.996,-0.112,1.357,3.380,-2.867,3.350,2.302,0.104,-1.238,1.084,4.535,0.044,-0.000,535.048,336.269
81779.919,302.376,0.942,0.824,0.320,-0.024,-2.918,-1.003,1.499,1.150,1.082,-1.660,-2.776,-2.354,-0.335,0.522,3.486,-2.867,4.293,1.674,0.000,-0.563,1.063,4.516,0.074,0.000,535.048,336.269
81783.950,302.370,0.942,0.920,0.399,-0.184,-4.107,-1.003,0.749,1.150,0.973,-1.349,-1.602,-2.782,-0.446,1.566,3.063,-2.655,4.083,2.616,0.104,-1.351,1.053,4.516,0.044,-0.001,535.048,336.269
81783.950,302.372,0.942,1.007,0.478,0.136,-2.594,-1.783,0.963,1.568,1.082,-1.141,-2.029,-2.568,-1.005,1.044,4.014,-3.186,4.083,2.093,0.727,-1.463,1.063,4.516,0.044,0.000,535.048,336.269
81779.919,302.373,0.942,1.007,0.478,0.136,-3.134,-0.223,0.321,1.673,0.757,-1.660,-2.136,-2.568,0.336,0.835,3.486,-3.186,3.036,1.988,0.415,-0.675,1.063,4.554,0.044,-0.001,535.048,336.269
81787.982,302.370,0.942,0.920,0.399,-0.024,-3.134,-0.892,1.285,0.836,1.082,-1.453,-2.136,-2.354,0.224,1.357,3.592,-2.655,4.083,1.361,0.311,-1.125,1.063,4.535,0.044,-0.001,535.048,336.269
81787.982,302.372,0.942,0.920,0.399,-0.024,-3.243,-1.560,0.963,1.777,0.433,-1.453,-1.708,-2.782,-0.558,1.774,4.014,-2.761,3.874,2.616,-0.104,-0.675,1.073,4.535,0.034,0.000,535.048,336.269
81783.950,302.375,0.942,0.920,0.399,0.136,-3.459,-1.560,0.963,1.255,1.298,-2.075,-1.922,-2.568,-1.005,1.879,4.014,-2.761,3.560,1.988,-0.104,-0.788,1.053,4.535,0.054,-0.001,535.048,336.269
81796.045,302.370,0.942,1.007,0.478,0.136,-3.026,-1.226,0.642,1.882,1.082,-1.141,-2.242,-2.140,0.559,1.044,3.697,-2.548,3.874,1.988,0.311,-0.675,1.053,4.516,0.054,0.000,535.048,336.269
81771.856,302.372,0.942,0.715,0.241,0.136,-3.674,-1.226,-0.427,0.836,0.649,-2.801,-2.563,-2.675,-0.335,1.044,3.169,-2.973,2.722,1.884,-0.104,-0.900,3.052,4.381,0.135,-0.001,535.048,336.269
81775.888,302.372,0.942,0.824,0.320,-0.184,-3.134,-1.226,0.963,1.045,0.541,-1.556,-2.349,-2.247,-0.446,1.357,3.486,-2.655,3.874,1.151,0.208,-0.675,3.052,4.400,0.156,-0.001,535.048,336.269
81771.856,302.373,0.942,1.088,0.557,-0.184,-3.674,-1.560,1.285,1.359,0.757,-1.764,-2.136,-3.317,0.000,1.148,3.275,-3.186,3.560,1.988,0.000,-0.900,3.052,4.400,0.156,-0.001,535.048,336.269
81775.888,302.372,0.942,0.586,0.162,0.136,-3.350,-2.118,0.749,1.882,1.082,-1.868,-1.922,-2.675,-1.116,0.939,3.486,-3.292,3.350,1.779,0.208,-1.351,3.052,4.400,0.166,-0.002,535.048,336.269
81767.825,302.378,0.942,0.715,0.241,-0.024,-3.026,-1.449,0.749,1.673,0.973,-1.038,-2.029,-2.568,0.224,0.417,3.486,-2.867,3.036,1.884,0.208,-0.675,3.062,4.400,0.146,-0.000,535.048,336.269
81771.856,302.375,0.942,0.715,0.241,0.136,-3.674,-1.115,1.178,0.627,1.081,-1.453,-2.242,-3.103,-0.893,1.461,3.275,-3.292,3.350,1.465,0.311,-1.125,3.062,4.381,0.146,-0.001,535.048,336.269
81775.888,302.370,0.942,0.715,0.241,0.296,-3.350,-1.115,1.070,1.777,0.324,-1.868,-1.708,-2.782,-1.005,1.774,3.380,-3.292,3.141,2.407,0.000,-0.675,3.041,4.381,0.156,-0.001,535.048,336.269
81763.793,302.372,0.942,0.824,0.320,0.456,-3.458,-1.226,0.321,1.359,0.757,-2.283,-2.242,-2.354,-0.781,0.522,3.063,-2.655,3.246,2.512,0.208,-2.251,3.062,4.400,0.135,-0.001,535.048,336.269
81763.793,302.370,0.942,0.586,0.162,0.296,-3.026,-1.003,0.749,0.941,0.649,-1.557,-2.990,-2.996,-0.670,0.835,3.380,-2.867,3.769,1.361,0.000,-0.563,3.052,4.381,0.135,-0.001,535.048,336.269
81775.888,302.368,0.942,0.824,0.320,0.296,-3.350,-1.783,0.963,0.941,0.649,-2.179,-2.456,-3.317,-0.670,1.252,2.324,-2.867,3.769,2.198,0.208,-1.238,3.062,4.381,0.156,-0.001,535.048,336.269
81767.825,302.370,0.942,0.824,0.320,-0.024,-3.674,-2.452,0.214,0.941,-0.108,-1.972,-2.242,-2.354,-0.558,1.252,3.380,-3.292,3.560,2.302,0.104,-1.013,3.052,4.400,0.156,-0.000,535.048,336.269
81771.856,302.365,0.942,0.586,0.162,0.136,-3.674,-1.003,0.321,1.150,0.216,-1.764,-2.029,-2.461,0.447,0.626,3.169,-2.973,3.141,1.779,0.415,-1.125,3.052,4.400,0.166,-0.001,535.048,336.269
81775.888,302.370,0.942,0.715,0.241,-0.184,-3.566,-1.449,1.285,0.523,0.541,-1.660,-2.136,-2.461,-0.112,1.670,3.275,-3.079,3.874,1.570,0.623,-0.900,3.052,4.381,0.146,-0.002,535.048,336.269
81771.856,302.372,0.942,0.715,0.241,0.136,-3.674,-1.337,0.749,1.568,-0.000,-1.660,-2.242,-2.889,-0.558,1.461,3.908,-3.398,3.560,2.093,-0.829,-1.125,3.052,4.381,0.156,-0.001,535.048,336.269
81775.888,302.370,0.942,0.586,0.162,0.616,-3.782,-1.672,0.107,1.150,1.081,-1.972,-1.708,-2.140,-0.893,0.835,3.592,-2.761,3.350,2.198,0.104,-1.913,3.052,4.381,0.156,-0.000,535.048,336.269
81771.856,302.368,0.942,0.586,0.162,0.136,-3.350,-1.226,0.856,1.464,0.541,-1.142,-2.242,-2.782,0.112,0.626,3.697,-2.867,3.560,1.674,0.208,-0.900,3.062,4.400,0.146,-0.001,535.048,336.269
81775.888,302.368,0.942,0.420,0.083,0.136,-3.783,-0.892,0.749,0.732,0.757,-1.038,-1.708,-3.103,-0.112,0.939,2.535,-2.973,3.560,1.361,0.208,-0.900,3.062,4.400,0.156,-0.001,535.048,336.269
81775.888,302.370,0.942,0.420,0.083,0.136,-3.026,-2.341,0.428,1.568,0.433,-1.557,-2.136,-2.140,-0.558,1.148,3.380,-3.398,3.560,1.779,-0.207,-0.675,3.052,4.400,0.146,-0.001,535.048,336.269
81775.888,302.370,0.942,0.715,0.241,0.136,-3.459,-0.780,0.535,0.941,0.865,-2.283,-2.242,-2.675,-0.223,0.626,3.486,-2.761,2.932,1.674,0.208,-1.463,3.052,4.419,0.156,-0.001,535.048,336.269
81775.888,302.375,0.942,0.420,0.083,-0.184,-3.351,-1.449,0.642,0.627,0.757,-1.349,-2.776,-3.103,0.224,1.148,2.852,-2.867,3.665,1.465,0.415,-0.563,3.062,4.381,0.156,-0.001,535.048,336.269
81775.888,302.373,0.942,0.920,0.399,-0.504,-3.891,-1.226,1.392,1.359,0.433,-2.075,-2.136,-3.531,-0.670,1.148,3.170,-2.867,3.875,2.407,-0.518,-0.563,5.103,4.381,0.257,-0.001,535.048,336.269
81759.762,302.373,0.942,0.921,0.399,-0.344,-3.459,-1.895,0.749,1.464,1.190,-1.868,-2.349,-2.568,-0.893,1.566,3.592,-3.186,3.665,1.988,0.208,-1.576,5.092,4.381,0.288,-0.001,535.048,336.269
81779.919,302.370,0.942,0.715,0.241,-0.184,-3.675,-1.226,0.749,0.732,0.433,-1.868,-2.456,-2.675,0.000,0.626,3.170,-2.973,3.560,1.779,-0.104,-0.450,5.092,4.419,0.278,-0.001,535.048,336.269
81775.888,302.373,0.942,0.715,0.241,-0.184,-3.134,-1.003,1.070,0.732,1.190,-1.453,-1.708,-2.782,-0.447,1.252,2.853,-3.398,3.456,1.047,0.000,-0.788,5.092,4.362,0.267,-0.001,535.048,336.269
81779.919,302.372,0.942,1.007,0.478,-0.504,-3.134,-1.895,0.535,1.255,0.216,-2.179,-2.136,-2.996,-0.893,1.148,4.015,-3.610,3.560,2.302,-0.207,-0.675,5.061,4.381,0.257,-0.001,535.048,336.269
81779.919,302.375,0.942,0.824,0.320,-0.184,-2.810,-1.337,0.535,0.418,0.649,-2.179,-2.242,-2.568,0.112,0.731,3.170,-2.655,3.246,1.884,-0.104,-1.688,5.072,4.381,0.267,-0.001,535.048,336.269
81775.888,302.373,0.942,0.715,0.241,-0.184,-3.243,-0.892,1.392,1.673,1.406,-1.245,-2.456,-2.568,-0.558,-0.000,3.381,-3.398,4.084,1.361,-0.518,-0.788,5.103,4.400,0.288,-0.001,535.048,336.269
81783.950,302.373,0.942,0.920,0.399,-0.504,-4.107,-1.003,0.856,1.359,0.649,-1.764,-2.563,-3.210,-0.335,1.148,2.958,-2.867,3.665,2.198,0.000,-0.900,5.092,4.362,0.267,-0.001,535.048,336.269
81787.982,302.372,0.942,0.920,0.399,-0.344,-2.918,-2.452,0.963,1.359,0.757,-1.660,-2.242,-2.461,-1.116,1.252,3.486,-3.186,3.875,2.093,0.208,-1.238,5.092,4.439,0.267,-0.001,535.048,336.269
81775.888,302.373,0.942,0.920,0.399,-0.504,-3.351,-1.226,0.321,1.255,0.649,-1.971,-2.456,-2.889,0.447,0.104,3.486,-2.973,3.560,2.093,0.208,-1.125,5.113,4.362,0.267,-0.001,535.048,336.269
81775.888,302.370,0.942,0.824,0.320,-0.344,-3.459,-1.560,1.178,0.523,0.649,-1.868,-2.029,-3.210,-0.112,1.148,3.275,-2.761,3.456,0.314,0.208,-0.675,5.103,4.400,0.288,-0.001,535.048,336.269
81775.888,302.372,0.942,0.715,0.241,-0.344,-3.459,-2.006,0.963,1.568,0.433,-1.868,-2.136,-3.424,-0.558,1.252,4.014,-2.867,4.084,2.407,-0.415,-0.788,5.113,4.400,0.278,-0.001,535.048,336.269
81783.950,302.372,0.942,0.824,0.320,-0.344,-3.459,-1.115,0.214,1.359,1.081,-2.179,-2.456,-2.996,-1.451,0.835,3.592,-2.761,3.246,1.779,0.104,-1.463,5.092,4.381,0.278,-0.001,535.048,336.269
81779.919,302.373,0.942,0.715,0.241,-0.184,-3.783,-1.560,0.428,1.359,0.108,-1.556,-2.456,-2.889,0.112,-0.208,3.063,-2.761,3.979,1.674,0.208,-0.900,5.092,4.381,0.267,-0.002,535.048,336.269
81779.919,302.372,0.942,0.420,0.083,-0.504,-4.215,-1.449,0.749,0.732,1.081,-1.764,-2.029,-3.638,-0.446,1.044,2.852,-3.292,3.665,1.884,0.519,-1.125,5.103,4.381,0.278,-0.001,535.048,336.269
81775.888,302.372,0.942,0.586,0.162,-0.664,-2.918,-1.895,0.963,0.941,0.216,-1.453,-2.029,-2.889,-0.446,1.044,3.380,-3.398,3.455,1.570,0.415,-0.900,5.092,4.362,0.278,-0.001,535.048,336.269
81779.919,302.370,0.942,0.586,0.162,-0.344,-3.134,-1.337,0.107,0.836,0.649,-2.386,-2.136,-2.675,0.000,0.626,3.063,-2.867,3.036,2.093,0.208,-1.125,5.103,4.381,0.267,-0.001,535.048,336.269
81783.950,302.373,0.942,0.824,0.320,-0.184,-3.458,-1.672,1.285,0.523,0.649,-1.764,-2.883,-2.782,-0.335,0.939,2.958,-2.867,4.083,1.256,0.104,-0.788,5.072,4.381,0.267,-0.002,535.048,336.269
81771.856,302.372,0.942,0.420,0.083,-0.184,-3.350,-1.895,1.070,1.882,0.649,-1.556,-2.349,-3.210,-0.558,1.252,3.486,-3.292,3.560,1.884,-0.207,-0.675,5.092,4.400,0.267,-0.002,535.048,336.269
81767.825,302.372,0.942,0.715,0.241,-0.504,-3.134,-2.118,0.856,0.732,0.757,-2.075,-2.242,-2.675,-0.781,1.044,3.275,-2.761,3.350,1.674,0.623,-1.576,5.092,4.381,0.267,-0.001,535.048,336.269
81763.793,302.378,0.942,0.586,0.162,-0.344,-3.242,-1.003,0.535,1.464,0.649,-1.556,-2.990,-2.889,-0.335,0.417,3.169,-2.655,3.141,1.256,-0.207,-1.125,7.092,4.265,0.389,-0.002,535.048,336.269
81763.793,302.376,0.942,0.586,0.162,-0.664,-4.107,-1.560,0.856,0.732,0.433,-1.868,-1.922,-3.317,-0.558,1.148,2.852,-2.867,3.350,1.361,0.104,-0.788,7.081,4.285,0.400,-0.001,535.048,336.269
81763.793,302.376,0.942,0.586,0.162,-0.504,-3.026,-2.006,0.642,1.255,0.649,-1.453,-1.708,-2.568,-0.893,1.148,3.380,-3.079,3.979,2.302,0.208,-1.351,7.081,4.285,0.400,-0.001,535.048,336.269
81767.825,302.376,0.942,0.586,0.162,-0.504,-3.674,-1.560,0.107,1.255,0.973,-2.179,-1.708,-2.675,-0.112,0.313,3.486,-2.761,3.141,1.465,0.104,-0.788,7.092,4.304,0.410,-0.001,535.048,336.269
81763.793,302.380,0.942,0.420,0.083,-0.344,-3.350,-1.449,1.070,0.732,0.216,-1.556,-2.456,-2.675,-0.112,1.148,3.275,-2.867,3.769,1.361,0.208,-0.675,7.081,4.246,0.389,-0.001,535.048,336.269
81771.856,302.378,0.942,0.715,0.241,-0.344,-3.242,-0.892,1.178,1.359,0.216,-1.660,-1.602,-3.210,-0.223,1.774,3.275,-2.867,3.246,1.884,-0.518,-1.013,7.092,4.285,0.389,-0.001,535.048,336.269
81759.762,302.376,0.942,0.824,0.320,-0.504,-3.134,-1.672,0.963,1.568,1.081,-1.972,-2.029,-2.782,-0.781,1.044,3.486,-3.079,3.350,1.570,0.727,-1.351,7.060,4.265,0.400,-0.002,535.048,336.269
81763.793,302.380,0.942,0.715,0.241,-0.344,-3.134,-1.226,0.749,1.045,0.649,-2.075,-2.669,-2.782,-0.335,0.522,3.063,-2.867,3.769,1.988,-0.000,-0.900,7.071,4.265,0.410,-0.001,535.048,336.269
81763.793,302.378,0.942,0.586,0.162,-0.504,-3.890,-1.115,1.070,0.523,0.757,-1.453,-2.136,-2.889,-0.558,1.044,2.113,-2.973,3.560,1.361,-0.207,-0.675,7.060,4.246,0.400,-0.001,535.048,336.269
81763.793,302.378,0.942,0.715,0.241,-0.184,-3.026,-2.006,0.428,1.150,0.108,-2.075,-2.669,-2.568,-0.893,0.939,3.908,-3.717,3.979,2.093,-0.207,-0.563,7.060,4.285,0.400,-0.001,535.048,336.269
81763.793,302.378,0.942,0.921,0.399,-0.344,-3.674,-0.892,0.749,1.568,0.865,-1.868,-2.029,-2.568,-0.781,1.148,2.958,-2.761,3.455,1.988,0.104,-0.900,7.081,4.265,0.410,-0.001,535.048,336.269
81759.762,302.376,0.942,0.587,0.162,-0.344,-3.458,-1.337,1.070,1.045,0.649,-1.349,-2.563,-2.782,-0.335,1.357,3.275,-2.548,3.665,1.151,0.415,-0.675,7.092,4.285,0.389,-0.001,535.048,336.269
81763.793,302.381,0.942,0.824,0.320,-0.184,-3.566,-1.672,0.749,0.941,0.324,-1.349,-1.922,-3.424,-0.446,1.566,3.380,-2.973,4.083,1.988,-0.207,-0.900,7.060,4.304,0.400,-0.001,535.048,336.269
81759.762,302.378,0.942,0.715,0.241,-0.184,-3.458,-2.006,0.642,1.673,1.298,-1.868,-1.602,-2.889,-1.228,1.252,3.380,-3.079,3.560,1.884,0.623,-0.900,7.071,4.285,0.400,-0.000,535.048,336.269
81759.762,302.378,0.942,0.587,0.162,-0.344,-3.242,-1.337,0.535,1.464,0.973,-1.453,-1.815,-2.354,0.224,0.313,3.486,-3.079,3.246,1.361,0.311,-0.450,7.081,4.265,0.400,-0.001,535.048,336.269
81759.762,302.378,0.942,0.420,0.083,1.257,-3.242,-1.449,1.285,0.732,1.190,-1.660,-2.242,-3.103,0.000,1.461,3.063,-2.655,3.350,1.465,0.208,-0.675,7.071,4.265,0.410,-0.001,535.048,336.269
81759.762,302.376,0.942,0.715,0.241,-0.184,-3.134,-1.783,0.856,0.941,0.541,-1.557,-2.136,-2.782,-0.112,1.148,3.380,-3.823,2.932,1.779,-0.518,-1.013,7.081,4.285,0.400,-0.001,535.048,336.269
81755.731,302.378,0.942,0.587,0.162,-0.504,-3.242,-1.337,0.856,0.732,0.973,-2.387,-2.136,-2.354,-0.781,1.044,3.380,-2.336,3.979,1.988,0.208,-1.576,7.060,4.304,0.400,-0.001,535.048,336.269
81759.762,302.376,0.942,0.587,0.162,-0.024,-3.350,-1.115,0.642,1.777,0.649,-1.245,-2.883,-2.889,-0.446,0.626,2.958,-2.548,3.141,1.256,0.000,-0.788,7.092,4.285,0.400,-0.001,535.048,336.269
81763.793,302.380,0.942,0.715,0.241,-0.024,-3.674,-2.006,1.499,1.046,0.649,-1.660,-1.922,-3.424,-0.670,1.148,2.958,-2.761,3.246,1.570,-0.311,-1.351,7.071,4.265,0.389,-0.001,535.048,336.269
81767.825,302.376,0.942,0.920,0.399,-0.024,-2.810,-1.226,1.499,0.941,0.649,-1.971,-2.990,-2.889,-0.335,0.417,2.852,-3.186,3.665,2.302,-0.207,-0.788,9.091,4.265,0.522,-0.001,535.048,336.269
81763.793,302.376,0.942,0.586,0.162,0.136,-3.674,-1.672,0.642,1.150,0.541,-1.868,-1.815,-3.210,-1.005,1.044,3.169,-2.548,3.769,1.779,0.104,-1.013,9.080,4.285,0.522,-0.001,535.048,336.269
81763.793,302.378,0.942,0.715,0.241,0.136,-3.458,-2.341,0.642,1.464,0.757,-1.453,-2.349,-2.247,-1.228,1.252,3.486,-3.504,3.246,1.884,-0.415,-1.238,9.049,4.285,0.542,-0.002,535.048,336.269
81759.762,302.376,0.942,0.587,0.162,0.136,-3.134,-1.449,0.749,0.627,0.433,-2.075,-2.242,-2.889,-0.335,0.417,3.275,-2.761,2.932,1.988,0.104,-1.463,9.070,4.304,0.522,-0.002,535.048,336.269
81759.762,302.375,0.942,0.715,0.241,0.296,-3.242,-1.337,1.499,0.732,0.433,-1.245,-2.456,-2.675,-0.112,0.731,3.063,-3.186,3.560,0.523,0.623,-0.113,9.070,4.285,0.511,-0.001,535.048,336.269
81759.762,302.378,0.942,1.088,0.557,0.456,-2.918,-1.115,0.642,1.568,0.433,-1.972,-2.029,-3.317,-0.112,1.252,3.697,-3.398,3.036,1.988,-0.000,-0.788,9.059,4.265,0.532,-0.001,535.048,336.269
81763.793,302.376,0.942,0.586,0.162,0.136,-3.242,-2.006,0.749,1.255,0.757,-1.868,-2.242,-2.675,-0.558,1.148,3.592,-3.929,3.665,1.361,0.415,-1.688,9.059,4.323,0.532,-0.001,535.048,336.269
81763.793,302.375,0.942,0.420,0.083,-0.024,-3.350,-1.115,0.749,0.732,1.081,-1.142,-2.242,-2.996,-0.223,0.731,3.169,-3.186,3.141,1.570,-0.104,-1.125,9.059,4.285,0.522,-0.001,535.048,336.269
