%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83223.158,301.667,0.961,0.552,0.146,-0.424,-3.026,-0.669,1.927,1.359,1.514,-1.142,-2.242,-2.247,0.559,2.505,4.648,-2.655,4.293,1.988,1.142,0.451,-0.044,0.137,-0.017,0.001,535.048,336.269
83235.252,301.668,0.961,0.552,0.146,-0.104,-2.918,-0.557,2.034,2.3,1.298,-1.038,-1.708,-2.675,-0.112,2.088,4.331,-2.23,4.083,3.035,0.519,-0.225,-0.033,0.137,-0.028,0,535.048,336.269
83235.252,301.665,0.961,0.374,0.067,-0.264,-3.134,-0.78,1.284,1.777,1.838,-1.868,-1.495,-2.354,-0.335,1.879,4.226,-2.018,3.874,2.512,0.831,-0.563,-0.033,0.117,-0.038,0.001,535.048,336.269
83227.189,301.667,0.961,0.552,0.146,-0.104,-3.134,-0.557,0.535,1.777,1.406,-1.349,-1.388,-2.354,0.447,0.939,4.331,-2.23,4.188,2.302,0.519,0.677,-0.033,0.137,-0.017,0.001,535.048,336.269
83223.158,301.668,0.961,0.552,0.146,-0.104,-3.026,-0.892,1.82,1.255,1.298,-1.038,-1.495,-2.354,0.112,1.566,3.592,-2.23,3.979,2.407,0.831,0.338,-0.033,0.137,-0.048,-0.001,535.048,336.269
83231.22,301.668,0.961,0.685,0.225,-0.424,-2.594,-0.669,1.713,1.777,0.324,-1.245,-1.281,-2.889,0,1.879,4.543,-2.655,3.769,2.407,0.519,0.451,-0.033,0.137,-0.028,0,535.048,336.269
83235.252,301.668,0.961,0.552,0.146,-0.104,-2.81,-0.892,1.284,1.15,1.406,-2.076,-1.815,-2.782,0.112,1.566,3.803,-2.443,3.56,2.512,1.038,-0.675,-0.044,0.137,-0.028,0.001,535.048,336.269
83235.252,301.668,0.961,0.685,0.225,-0.104,-2.702,-0.557,1.713,1.464,1.19,-0.83,-2.456,-2.568,0.671,1.253,4.226,-1.912,4.188,1.988,1.038,0.113,-0.002,0.137,-0.007,0.001,535.048,336.269
83227.189,301.667,0.961,0.796,0.304,-0.264,-3.567,-0.334,1.499,1.777,1.73,-1.038,-1.175,-2.889,-0.112,2.192,3.486,-1.912,3.455,2.616,0.623,0.113,-0.044,0.156,-0.017,0.001,535.048,336.269
83231.22,301.678,0.961,0.552,0.146,0.056,-2.702,-1.337,2.034,2.509,1.514,-1.142,-1.388,-2.247,-0.558,1.461,4.332,-2.443,4.711,2.721,0.831,-0.563,2.07,0.137,0.125,0.001,535.048,336.269
83231.22,301.68,0.961,0.796,0.304,0.056,-3.026,-0.557,0.963,2.3,1.298,-1.349,-2.136,-2.14,0.112,1.253,3.486,-1.912,3.56,2.303,0.208,0.226,2.112,0.117,0.105,0.001,535.048,336.269
83231.22,301.675,0.961,0.685,0.225,0.056,-3.459,-0.557,2.034,0.836,1.19,-1.038,-2.136,-2.568,0.224,1.983,3.486,-2.974,4.293,1.465,0.934,-0.563,2.091,0.137,0.115,0.001,535.048,336.269
83231.22,301.678,0.961,0.552,0.146,-0.104,-3.459,-0.892,1.606,1.987,0.973,-1.453,-1.815,-2.782,0.112,2.296,4.543,-2.336,3.769,2.512,0.208,-0.225,2.101,0.156,0.125,0.001,535.048,336.269
83235.252,301.677,0.961,0.796,0.304,0.056,-2.918,-0.78,2.034,2.405,1.73,-1.557,-1.708,-2.247,-0.223,1.983,4.12,-2.124,3.56,2.512,0.934,-0.788,2.112,0.175,0.125,0.002,535.048,336.269
83231.22,301.677,0.961,0.685,0.225,0.216,-2.918,-0.557,1.07,1.882,0.865,-1.038,-2.029,-1.926,0.112,1.357,3.698,-2.336,4.188,2.198,0.623,0.226,2.101,0.156,0.094,0.001,535.048,336.269
83231.22,301.678,0.961,0.552,0.146,0.216,-3.783,-0.557,1.499,1.568,1.298,-1.245,-1.708,-2.461,-0.223,1.774,3.486,-1.912,4.188,2.198,0.727,-0.225,2.091,0.137,0.115,0.001,535.048,336.269
83227.189,301.68,0.961,0.552,0.146,0.216,-2.378,-1.449,1.499,1.777,0.757,-1.038,-2.029,-2.247,-0.112,1.67,4.754,-2.761,4.293,2.931,0.623,-0.225,2.091,0.156,0.105,0,535.048,336.269
83227.189,301.68,0.961,0.552,0.146,0.056,-3.134,-0.557,1.07,1.673,1.622,-2.18,-1.922,-2.14,0.447,1.879,3.698,-1.699,4.293,2.093,0.831,-0.338,2.101,0.137,0.125,0.001,535.048,336.269
83231.22,301.677,0.961,0.374,0.067,-0.264,-3.026,-0.78,1.927,1.882,0.865,-1.038,-2.136,-2.14,0.224,1.983,4.015,-2.018,4.711,1.675,1.142,0.564,2.112,0.137,0.115,0.002,535.048,336.269
83211.063,301.677,0.961,0.552,0.146,0.056,-3.783,-0.78,1.82,1.673,1.081,-1.142,-1.281,-2.996,0.336,2.088,3.698,-2.443,3.979,2.512,0.727,-0.113,2.101,0.175,0.125,0.001,535.048,336.269
83231.22,301.677,0.961,0.552,0.146,-0.264,-3.134,-1.672,1.392,1.882,1.298,-1.453,-1.602,-1.819,0.224,1.566,4.12,-2.974,4.083,1.989,0.831,-0.675,2.112,0.137,0.135,0.001,535.048,336.269
83223.158,301.678,0.961,0.552,0.146,0.056,-3.026,-0.446,0.749,1.987,1.73,-1.349,-1.708,-2.14,0.895,1.357,3.909,-2.336,3.455,3.14,0.519,-0.113,2.091,0.137,0.115,0.001,535.048,336.269
83231.22,301.678,0.961,0.685,0.225,-0.264,-3.134,-0.892,1.177,1.046,1.298,-0.83,-2.136,-2.782,0.224,1.775,3.909,-2.549,4.188,1.674,0.519,-0.113,2.101,0.137,0.115,0.002,535.048,336.269
83231.22,301.68,0.961,0.685,0.225,-0.264,-3.351,-0.669,1.177,1.882,1.081,-1.764,-2.136,-2.782,0.224,1.775,3.909,-2.23,3.874,2.93,0.415,-0.225,2.112,0.156,0.145,0.002,535.048,336.269
83231.22,301.68,0.961,0.796,0.304,-0.104,-3.351,-1.003,1.713,1.464,1.73,-1.245,-1.602,-1.819,-0.558,1.67,4.437,-2.336,4.083,2.198,0.831,-1.126,2.101,0.137,0.125,0.001,535.048,336.269
83235.252,301.678,0.961,0.685,0.225,-0.104,-3.351,-0.557,0.749,1.882,1.406,-1.038,-1.175,-2.033,0,1.148,4.015,-2.018,4.293,2.407,0.727,-0.113,2.112,0.137,0.115,0.001,535.048,336.269
83231.22,301.68,0.961,0.685,0.225,-0.424,-3.459,-0.892,1.713,1.464,1.622,-0.83,-1.602,-2.461,0.671,2.505,3.592,-2.23,3.979,2.407,0.831,0.338,2.112,0.156,0.115,0.002,535.048,336.269
83235.252,301.68,0.961,0.893,0.383,-0.264,-2.702,-1.003,1.284,1.777,0.649,-1.349,-1.281,-2.782,0,1.775,4.437,-2.018,4.816,2.93,0.208,0.113,2.112,0.117,0.105,0.001,535.048,336.269
83235.252,301.678,0.961,0.796,0.304,-0.264,-3.134,-1.226,1.177,1.568,1.514,-1.868,-1.815,-2.461,0.447,1.566,4.12,-1.593,3.979,2.512,0.934,-0.675,2.101,0.175,0.125,0.001,535.048,336.269
83243.315,301.691,0.961,0.374,0.067,0.056,-2.162,-1.003,1.499,1.882,0.757,-1.453,-1.281,-2.354,0.224,2.088,4.648,-3.08,3.769,2.407,0.519,0.226,4.048,0.117,0.237,0.001,535.048,336.269
83247.346,301.689,0.961,0.552,0.146,-0.104,-2.486,-0.892,1.284,1.777,1.19,-1.868,-1.708,-2.033,0.112,2.088,4.12,-2.336,3.664,2.198,0.208,-0.563,4.027,0.117,0.247,0,535.048,336.269
83243.315,301.689,0.961,0.552,0.146,-0.104,-3.026,-0.669,2.248,1.568,1.514,-0.934,-1.815,-2.247,0.559,1.566,4.12,-2.23,4.293,2.303,0.623,0.113,4.048,0.137,0.226,0.001,535.048,336.269
83231.22,301.691,0.961,0,-0.012,0.056,-3.026,-0.557,1.392,1.777,0.973,-1.453,-1.495,-2.996,0.224,1.67,4.226,-2.23,3.979,2.303,0.727,-0.113,4.017,0.137,0.247,0,535.048,336.269
83235.252,301.688,0.961,0.552,0.146,-0.104,-2.702,-1.783,1.499,1.777,0.865,-1.142,-2.029,-1.712,-0.223,1.983,3.698,-2.549,4.188,2.512,1.038,-0.225,4.027,0.137,0.257,0,535.048,336.269
83239.283,301.689,0.961,0.374,0.067,-0.104,-3.026,-1.003,0.642,1.882,0.757,-1.245,-1.815,-2.568,0.559,1.044,4.332,-2.336,3.246,2.617,0.415,0.338,4.017,0.117,0.247,0.001,535.048,336.269
83239.283,301.689,0.961,0,-0.012,-0.104,-3.675,-0.334,1.713,1.255,1.081,-1.764,-1.815,-2.033,0.447,1.67,3.592,-2.443,3.979,1.675,0.519,-0.788,4.027,0.098,0.247,0.001,535.048,336.269
83239.283,301.693,0.961,0.374,0.067,-0.104,-2.702,-1.337,1.284,2.091,0.649,-1.349,-1.281,-3.745,0,1.879,4.12,-2.443,3.769,2.617,-0.104,-0.338,4.038,0.117,0.247,0,535.048,336.269
83235.252,301.691,0.961,0.374,0.067,0.056,-3.134,-1.449,1.392,1.255,1.081,-1.868,-1.602,-2.461,-0.558,1.774,4.332,-2.23,3.769,2.721,0.623,-1.013,4.027,0.117,0.267,0.002,535.048,336.269
83235.252,301.691,0.961,0.552,0.146,0.216,-3.026,-1.003,1.07,1.673,1.514,-1.038,-2.136,-2.568,0.112,0.626,4.648,-1.912,4.293,1.465,0.415,0.113,4.027,0.098,0.237,0.001,535.048,336.269
83239.283,301.693,0.961,0.552,0.146,0.056,-3.351,-1.115,1.499,0.836,0.757,-1.453,-2.136,-2.354,0.224,1.357,3.275,-2.23,3.769,1.675,0.934,-0.338,4.017,0.137,0.247,0.001,535.048,336.269
83243.315,301.691,0.961,0.374,0.067,0.216,-2.594,-1.226,1.284,1.568,0.541,-1.453,-2.029,-2.461,0.224,1.253,4.12,-3.186,4.083,2.093,-0.207,-0.225,4.059,0.098,0.237,0.001,535.048,336.269
83243.315,301.688,0.961,0.374,0.067,0.056,-3.242,-1.226,0.642,1.15,1.19,-2.283,-2.136,-3.21,0.447,1.67,3.698,-2.336,3.664,1.989,0,-0.675,3.996,0.137,0.247,0,535.048,336.269
83235.252,301.693,0.961,0.552,0.146,0.376,-3.026,-1.003,1.284,1.255,0.649,-1.142,-2.456,-2.568,0,1.357,3.698,-2.336,4.397,1.884,0.727,0,4.017,0.117,0.237,0.002,535.048,336.269
83243.315,301.689,0.961,0.552,0.146,0.216,-3.783,-1.003,1.177,1.673,1.514,-1.557,-1.815,-3.103,0,2.192,4.015,-2.549,3.979,1.465,0.208,0,4.006,0.137,0.257,0.001,535.048,336.269
83239.283,301.694,0.961,0.552,0.146,0.376,-3.351,-1.895,1.177,1.464,0.865,-1.349,-1.495,-2.675,-1.228,1.044,4.015,-2.443,3.56,2.721,0.519,-0.563,4.038,0.117,0.226,0.001,535.048,336.269
83239.283,301.689,0.961,0.685,0.225,0.216,-3.459,-0.223,0.856,1.568,0.757,-2.387,-1.068,-2.889,0.559,1.148,3.909,-2.23,3.246,2.198,0.831,-0.563,4.017,0.117,0.247,0.002,535.048,336.269
83243.315,301.693,0.961,0.552,0.146,0.376,-3.242,-0.78,1.284,0.941,0.865,-1.764,-2.136,-3.103,-0.112,1.357,3.486,-2.655,3.979,0.837,0.934,-0.225,4.006,0.137,0.226,0.002,535.048,336.269
83251.377,301.694,0.961,0.796,0.304,0.696,-3.134,-1.449,1.392,1.777,0.757,-1.453,-1.708,-3.103,-0.447,1.67,3.803,-2.761,3.56,2.407,-0.311,-0.113,3.975,0.156,0.247,0,535.048,336.269
83235.252,301.693,0.961,0.796,0.304,0.056,-3.675,-1.895,1.07,1.15,1.081,-1.557,-1.815,-2.461,-1.005,1.566,4.015,-2.336,3.874,2.198,0.519,-0.901,4.006,0.137,0.237,0.001,535.048,336.269
83227.189,301.706,0.961,0.685,0.225,-0.104,-3.459,-0.892,1.927,2.091,0.541,-1.764,-1.495,-2.889,-0.112,1.774,4.648,-2.23,4.711,2.93,0.935,0.564,5.954,0.156,0.389,0.001,535.048,336.269
83227.189,301.704,0.961,0.552,0.146,0.056,-2.594,-1.56,1.713,2.091,1.514,-1.245,-1.281,-1.926,-0.223,2.088,4.332,-1.699,4.816,2.407,1.142,-0.788,5.933,0.156,0.379,0.001,535.048,336.269
83239.283,301.707,0.961,0.552,0.146,-0.584,-2.702,-0.334,1.284,1.882,1.406,-1.038,-1.068,-1.926,0.895,0.939,5.071,-2.018,4.502,3.14,0.935,0.451,5.943,0.117,0.369,0.002,535.048,336.269
83235.252,301.706,0.961,0,-0.012,-0.104,-3.026,-0.892,2.355,1.359,1.947,-0.311,-1.388,-2.14,0.671,2.505,4.12,-1.699,3.979,2.512,1.038,0.226,5.933,0.098,0.389,0.001,535.048,336.269
83227.189,301.706,0.961,0.552,0.146,0.216,-2.81,-1.003,1.606,2.091,0.649,-0.934,-1.281,-2.033,0.671,2.818,5.388,-2.018,4.502,2.407,0.727,0.79,5.954,0.156,0.379,0.002,535.048,336.269
83227.189,301.702,0.961,0.374,0.067,0.376,-2.378,-0.557,2.141,1.777,1.514,-1.661,-1.388,-1.819,0.112,1.67,4.12,-2.23,4.083,1.988,0.935,-0.788,5.943,0.137,0.389,0.001,535.048,336.269
83235.252,301.704,0.961,0.685,0.225,0.056,-2.486,-0.334,2.462,1.882,1.298,-0.415,-2.029,-2.247,0.336,1.566,4.543,-2.443,4.293,2.093,0.831,0.338,5.954,0.137,0.389,0.001,535.048,336.269
83227.189,301.704,0.961,0.374,0.067,0.056,-3.459,-0.78,1.499,1.673,1.298,-1.142,-1.602,-2.782,0.224,1.566,3.803,-2.336,3.769,2.093,1.038,0,5.954,0.175,0.389,0.002,535.048,336.269
83231.22,301.706,0.961,0.552,0.146,0.376,-2.27,-0.892,1.927,1.987,2.163,-0.519,-1.175,-1.605,0,1.774,4.86,-2.655,4.293,2.721,1.246,0.113,5.954,0.137,0.348,0.001,535.048,336.269
83231.22,301.704,0.961,0.552,0.146,-0.424,-2.486,-0.446,1.07,1.673,1.081,-1.661,-2.136,-2.354,0.559,1.253,4.12,-1.805,3.874,3.035,1.038,0.113,5.943,0.098,0.379,0.001,535.048,336.269
83227.189,301.704,0.961,0.685,0.225,0.056,-2.594,0,1.284,1.359,0.865,-1.038,-2.029,-2.782,-0.112,1.983,3.698,-2.443,4.293,2.198,0.935,0,5.954,0.137,0.379,0.001,535.048,336.269
83227.189,301.701,0.961,0.685,0.225,0.216,-3.351,-1.003,1.177,1.464,1.19,-1.868,-1.815,-3.103,0.112,1.566,4.12,-2.124,4.293,2.512,0.831,0,5.954,0.117,0.359,0.001,535.048,336.269
83231.22,301.704,0.961,0.685,0.225,-0.104,-3.026,-1.56,1.713,1.359,1.081,-1.245,-2.136,-2.354,-0.223,1.461,4.543,-2.018,4.083,2.93,0.312,-0.225,5.954,0.137,0.389,-0.001,535.048,336.269
83231.22,301.706,0.961,0.685,0.225,-0.104,-3.134,-0.334,0.321,1.568,1.19,-1.453,-1.602,-2.14,0.559,0.731,4.015,-2.23,3.246,2.093,0.519,-0.563,5.964,0.137,0.369,0,535.048,336.269
83235.252,301.704,0.961,0.374,0.067,0.056,-2.918,-0.557,1.927,0.836,0.973,-1.557,-2.029,-2.461,0.336,1.566,3.909,-2.336,3.769,1.884,0.623,-0.113,5.974,0.137,0.389,0.001,535.048,336.269
83231.22,301.701,0.961,0.893,0.383,0.216,-3.134,-1.672,1.177,1.777,0.216,-1.142,-1.281,-3.103,0.559,2.088,4.12,-2.018,3.56,2.303,0,-0.225,5.954,0.117,0.359,0.002,535.048,336.269
83231.22,301.704,0.961,0.552,0.146,0.056,-2.918,-1.337,1.499,1.359,1.406,-1.972,-2.029,-2.354,-0.112,1.253,4.226,-2.443,3.769,2.721,0.934,-0.788,5.954,0.137,0.389,0.001,535.048,336.269
83231.22,301.702,0.961,0.552,0.146,0.056,-2.918,-0.669,0.749,1.568,1.298,-1.142,-2.563,-2.247,0.559,1.148,3.698,-2.124,4.083,2.093,0.415,0.451,5.912,0.156,0.389,0.001,535.048,336.269
83235.252,301.702,0.961,0.552,0.146,0.216,-3.459,-0.892,1.606,1.15,1.19,-1.453,-1.922,-3.103,0,1.879,3.275,-2.549,3.455,1.675,1.246,0.113,5.954,0.156,0.389,0.001,535.048,336.269
83235.252,301.704,0.961,0.796,0.304,-0.104,-2.918,-1.003,2.034,2.196,0.649,-1.453,-1.708,-2.675,-0.335,2.296,4.86,-2.23,4.083,3.035,0.311,0,5.943,0.137,0.379,0.001,535.048,336.269
83243.315,301.717,0.961,0,-0.012,0.216,-3.026,-0.446,1.606,1.568,1.406,-1.349,-1.495,-2.247,0.447,2.088,4.12,-2.124,3.874,2.512,0.934,-0.901,8.005,0.137,0.521,0,535.048,336.269
83235.252,301.715,0.961,0.552,0.146,0.216,-2.81,0,1.82,1.882,0.973,-0.83,-1.495,-2.675,0.224,1.461,3.909,-2.124,4.083,2.198,1.038,0.451,7.984,0.137,0.531,0.002,535.048,336.269
83227.189,301.717,0.961,0.374,0.067,0.376,-3.783,-0.892,1.392,1.673,1.514,-1.349,-1.388,-2.461,-0.335,2.192,3.486,-1.805,3.979,2.617,0.831,-0.675,8.015,0.117,0.511,0,535.048,336.269
83223.158,301.717,0.961,0,-0.012,0.216,-2.702,-1.226,1.927,1.673,0.973,-1.66,-1.068,-2.461,-0.335,1.67,4.015,-2.761,4.083,2.617,1.038,-0.225,8.005,0.117,0.521,0.001,535.048,336.269
83235.252,301.718,0.961,0.552,0.146,0.376,-2.594,-0.557,0.749,1.15,1.514,-1.764,-1.495,-2.461,0.783,1.461,4.12,-1.699,3.246,2.093,1.038,-0.113,8.015,0.156,0.531,0.002,535.048,336.269
83235.252,301.715,0.961,0.552,0.146,0.216,-3.134,-0.78,1.927,1.255,0.865,-0.934,-2.669,-2.461,0.224,1.357,4.12,-2.655,4.188,1.57,0.934,-0.225,8.015,0.137,0.501,0.001,535.048,336.269
83231.22,301.715,0.961,0.552,0.146,0.536,-3.351,-0.892,1.499,1.673,0.757,-1.453,-1.815,-3.103,-0.558,1.67,3.803,-2.23,4.188,2.303,0,-0.338,8.025,0.117,0.511,0.001,535.048,336.269
83235.252,301.717,0.961,0.552,0.146,0.216,-3.134,-1.895,1.499,1.568,0.973,-1.661,-2.242,-2.461,-0.558,1.566,3.909,-2.761,3.979,2.198,0.104,-0.788,8.005,0.137,0.521,0.003,535.048,336.269
83235.252,301.715,0.961,0.685,0.225,0.376,-3.459,-1.226,0.642,1.359,1.406,-1.661,-1.815,-2.461,0.447,1.044,4.015,-2.549,3.979,1.989,0.415,-0.45,8.015,0.137,0.511,0.002,535.048,336.269
83243.315,301.718,0.961,0.552,0.146,0.376,-2.918,-1.449,1.499,0.627,0.433,-1.349,-2.242,-2.568,0.447,1.461,3.803,-2.443,3.455,1.465,1.142,-0.225,8.015,0.098,0.501,0,535.048,336.269
83235.252,301.717,0.961,0.552,0.146,0.216,-3.351,-1.672,0.856,1.987,0,-1.453,-1.922,-3.424,-0.335,2.088,4.015,-3.292,3.35,2.093,-0.415,-0.675,8.015,0.117,0.531,0,535.048,336.269
83235.252,301.717,0.961,0.685,0.225,0.216,-3.351,-1.337,0.856,1.464,0.973,-1.453,-2.029,-2.461,0.112,1.879,4.226,-2.336,4.188,2.093,1.246,-0.45,8.015,0.137,0.531,0.002,535.048,336.269
83239.283,301.715,0.961,0.552,0.146,0.216,-2.81,-0.446,0.856,1.359,1.298,-1.245,-1.815,-2.675,0,1.253,3.909,-2.124,3.455,2.198,0,0.338,8.015,0.117,0.521,0.001,535.048,336.269
83239.283,301.718,0.961,0.374,0.067,0.056,-3.567,-1.226,1.713,1.464,0.865,-0.934,-1.708,-2.247,-0.112,1.775,3.275,-2.23,4.083,1.884,0.311,-0.338,8.005,0.137,0.501,0.002,535.048,336.269
83243.315,301.72,0.961,0.374,0.067,-0.264,-2.81,-1.449,1.392,1.673,0.757,-1.038,-1.495,-2.354,-0.223,1.566,4.015,-3.186,3.769,2.093,0.831,-0.338,8.025,0.117,0.511,0.001,535.048,336.269
83243.315,301.717,0.961,0.685,0.225,0.216,-2.81,-0.334,1.177,1.464,1.19,-1.764,-1.495,-2.14,0.895,1.357,3.803,-1.912,3.979,2.407,0.519,-0.675,8.025,0.156,0.511,0.001,535.048,336.269
83231.22,301.718,0.961,0.552,0.146,0.376,-2.918,-0.669,1.499,1.464,0.973,-1.453,-2.563,-2.247,0.559,1.566,4.226,-2.23,4.397,1.884,1.038,0,8.036,0.137,0.531,0.002,535.048,336.269
83243.315,301.718,0.961,0.552,0.146,0.216,-3.351,-1.003,1.927,1.673,1.19,-0.83,-1.175,-3.317,0.224,1.775,3.909,-2.124,3.769,2.721,0.623,-0.338,8.036,0.137,0.501,0.001,535.048,336.269
83239.283,301.72,0.961,0.374,0.067,0.056,-2.486,-1.56,1.713,1.777,1.622,-1.245,-1.388,-1.819,-0.223,1.879,4.332,-2.549,4.188,2.721,1.246,-0.225,8.057,0.137,0.511,0.001,535.048,336.269
83243.315,301.717,0.961,0,-0.012,0.056,-2.594,-0.111,1.07,1.568,0.973,-1.038,-1.388,-2.14,0.895,1.357,4.226,-1.805,3.979,2.407,0.831,0.113,8.036,0.156,0.521,0.001,535.048,336.269
83231.22,301.731,0.961,0.552,0.146,-0.104,-2.702,-1.003,1.177,1.986,1.081,-1.868,-1.175,-2.568,0.447,1.461,4.331,-1.487,3.35,2.721,0.415,-0.45,10.014,0.117,0.653,0.001,535.048,336.269
83231.22,301.73,0.961,0.374,0.067,0.216,-2.486,-0.446,1.713,2.195,1.081,-0.934,-1.922,-2.354,0.671,1.879,4.12,-1.912,4.188,1.151,0.934,0,10.004,0.137,0.653,0.002,535.048,336.269
83231.22,301.733,0.961,0.796,0.304,0.216,-3.459,-1.115,1.07,1.568,1.081,-1.038,-1.068,-3.317,0.336,1.879,3.803,-2.336,3.769,2.617,0.311,-0.225,10.004,0.098,0.633,0.002,535.048,336.269
83235.252,301.735,0.961,0.374,0.067,0.056,-3.026,-2.229,1.284,2.091,1.298,-1.141,-1.708,-2.247,-0.335,1.566,3.698,-2.549,4.188,2.617,0.623,-0.675,10.025,0.117,0.653,0.002,535.048,336.269
83239.283,301.733,0.961,0.685,0.225,0.056,-3.242,-0.557,1.07,1.673,0.757,-1.453,-1.175,-2.247,0.224,1.357,4.12,-1.912,3.874,2.093,0.934,0.113,10.004,0.098,0.643,0.001,535.048,336.269
83231.22,301.73,0.961,0.685,0.225,0.056,-3.134,-0.78,1.713,1.046,0.757,-1.349,-1.388,-2.247,0,2.192,3.381,-2.23,3.769,2.093,0.934,-0.225,10.014,0.117,0.663,0.002,535.048,336.269
83231.22,301.73,0.961,0.796,0.304,0.216,-2.81,-1.115,1.392,2.196,0.541,-1.557,-1.281,-2.675,0.783,1.357,3.698,-2.867,3.979,3.035,0.311,-0.113,10.025,0.098,0.633,0.003,535.048,336.269
83231.22,301.731,0.961,0.685,0.225,0.056,-2.81,-0.669,1.713,1.987,1.19,-1.661,-1.922,-2.247,0.336,1.566,4.015,-1.699,3.874,2.617,1.246,-1.238,10.014,0.117,0.643,0.002,535.048,336.269
83231.22,301.735,0.961,0.685,0.225,0.056,-2.702,-0.446,1.284,1.987,1.081,-0.623,-1.602,-2.033,0.671,1.566,3.909,-1.487,4.083,1.989,0.208,0.677,10.014,0.117,0.653,0.002,535.048,336.269
83235.252,301.73,0.961,0.796,0.304,0.056,-3.567,-0.78,1.927,1.255,1.298,-1.038,-1.815,-2.996,0.224,2.296,4.12,-2.443,4.083,2.617,0.519,-0.113,10.035,0.137,0.633,0.003,535.048,336.269
83235.252,301.731,0.961,0.374,0.067,0.056,-2.918,-1.783,1.499,1.673,0.973,-1.142,-1.815,-2.675,0,1.67,4.226,-2.655,4.502,2.617,0.519,-0.675,10.025,0.098,0.633,0.002,535.048,336.269
83239.283,301.73,0.961,0.685,0.225,0.216,-3.026,-0.78,0.963,1.882,1.406,-2.283,-1.495,-2.461,0.783,1.566,4.12,-2.018,3.141,2.198,0.934,-0.113,10.014,0.137,0.653,0.002,535.048,336.269
83223.158,301.73,0.961,0.552,0.146,0.056,-3.567,-0.223,2.034,1.255,1.298,-1.349,-2.456,-2.354,1.007,1.879,3.909,-2.124,4.502,1.57,0.311,0,10.014,0.137,0.653,0.002,535.048,336.269
83239.283,301.73,0.961,0.796,0.304,0.056,-3.567,-0.557,1.927,1.673,0.649,-1.453,-1.495,-2.782,0.559,1.775,4.015,-2.124,3.979,3.035,-0.104,-0.338,10.035,0.117,0.643,0.002,535.048,336.269
83235.252,301.731,0.961,0.552,0.146,0.536,-2.918,-1.226,1.392,1.987,1.19,-1.661,-1.495,-1.926,-0.335,1.67,4.226,-1.805,4.188,2.616,0.727,-0.563,10.045,0.117,0.643,0.002,535.048,336.269
83231.22,301.733,0.961,0.552,0.146,1.017,-3.026,-0.557,1.07,1.673,1.622,-1.245,-2.029,-2.675,0.447,0.835,4.12,-2.124,4.083,1.988,1.246,0.113,10.045,0.137,0.643,0.002,535.048,336.269
83235.252,301.731,0.961,0.685,0.225,0.216,-3.242,-0.892,2.248,0.941,1.622,-0.934,-1.708,-2.675,0.112,1.983,3.592,-2.23,3.979,1.674,0.934,0.113,10.077,0.098,0.653,0.002,535.048,336.269
83235.252,301.733,0.961,0.685,0.225,0.056,-2.27,-1.226,1.177,2.091,0.865,-1.038,-1.388,-1.819,0,1.879,4.015,-2.974,4.502,2.616,0.831,0,10.056,0.137,0.633,0.002,535.048,336.269
83231.22,301.733,0.961,0.685,0.225,0.056,-2.594,-0.669,1.82,1.568,1.081,-1.972,-1.602,-2.461,0.224,1.983,4.437,-1.699,3.874,1.988,0.519,-0.563,10.035,0.098,0.653,0.003,535.048,336.269
83235.252,301.73,0.961,0.552,0.146,-0.104,-2.81,-0.892,1.927,1.464,1.081,-0.83,-1.815,-2.675,0.447,1.983,4.331,-1.912,4.607,2.198,1.142,-0.113,10.035,0.098,0.643,0.002,535.048,336.269
83223.158,301.741,0.961,0.796,0.304,0.056,-3.026,-0.446,1.82,1.464,1.19,-1.349,-2.029,-2.782,0.224,2.401,4.332,-2.336,4.607,1.256,1.142,0.338,12.117,0.137,0.775,0.005,535.048,336.269
83223.158,301.743,0.961,0.981,0.462,-0.104,-3.134,-1.115,1.499,2.405,0.973,-1.245,-1.281,-2.996,0.112,2.296,3.909,-2.336,3.769,2.931,-0.207,0.113,12.107,0.098,0.796,0.002,535.048,336.269
83227.189,301.743,0.961,0.796,0.304,-0.584,-2.594,-1.003,1.07,2.196,1.73,-1.764,-1.602,-2.033,-0.558,1.67,4.437,-2.336,3.874,2.407,1.038,-0.563,12.117,0.137,0.775,0.002,535.048,336.269
83235.252,301.741,0.961,0.796,0.304,-0.104,-3.242,-0.334,1.392,2.196,0.973,-1.038,-1.602,-2.675,0.671,1.148,3.909,-2.23,4.502,2.826,0.727,0.113,12.107,0.175,0.765,0.002,535.048,336.269
